33.7574092,-84.3521132
35.1853577,-111.6528817
44.0579143,-103.1867193
40.7231735,-73.5140349
43.7333683,-79.3738407
40.7419,-111.8732
41.9421,-87.6785
36.104219,-115.1509688
55.8205117,37.4989611
-6.2522468,106.8297684
49.302891,18.783547
-45.874,170.5036
69.6502834,18.9601174
-54.8028394,-68.3055356
41.1274811,-104.8028465
37.8125,-122.2437
37.4292,-122.1381
52.4556737,13.5299792
50.847047,4.3610551
-30.2804395,27.7481904
46.3655195,15.1028312
51.8656302,4.6109461
51.8102938,4.616637
40.4556735,19.4800574
-33.8626432,121.8898086
-33.2281252,-54.3851677
13.3160469,103.8503973
24.8935309,91.8838906
41.0715788,28.2512368
-31.8930192,115.9015219
43.3770059,25.3454698
36.7957589,10.1645049
16.3909907,102.8120402
37.3243562,138.7885981
51.505984,-0.0873406
22.0934297,-159.324936
45.8069878,15.7246481
36.0081561,140.0877644
22.3950615,114.0277542
22.7962189,104.9856794
40.336835,-84.08093
38.4093667,-77.5211152
43.5902755,-81.0190347
51.4210839,-103.4920042
51.143924,7.148211
-17.887946,144.913829
-28.437594,152.376238
-30.589532,-59.941423
42.0794375,-93.6768408
42.2173802,-85.9467274
0.0515503,37.6447699
58.364446,25.6241183
-23.478174,-67.7483933
46.9294656,19.6503999
34.8992373,137.8652842
8.9438554,7.2911391
53.7145007,18.9301959
17.9619322,102.6137121
40.5126747,19.3989017
19.438237,-96.4054597
1.3179158,103.9262116
50.5333932,14.1206792
-24.5748296,25.974315
18.4577537,-69.9477273
-8.2255896,112.6336949
47.7732349,108.371897
64.397503,-21.5180955
1.2827883,103.8440873
23.4896932,120.2939346
37.6607635,126.9884449
19.956405,56.3459572
40.3221138,43.2395261
44.3344488,20.4369798
51.7986073,69.0313715
7.2893981,80.6360982
59.376145,34.7955399
-2.5570875,-79.5546892
-1.9904287,30.0887729
29.9569705,35.4415513
33.4572688,-90.6504593
